Epoch: 0 / 25 | halfcheetah-medium-expert-v2 | random_name
[ utils/training ] Making optimizer at epoch 0
[ utils/training ] epoch 0 [    0 / 3903 ]  train reconstruction loss 3.49945 |  train commit loss 0.04359 | | lr 2.000e-04 | lr_mult: 0.0002 | t: 0.21
[ utils/training ] epoch 19 [ 1100 / 3903 ]  train reconstruction loss 0.10818 |  train commit loss 0.04686 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.71
[ utils/training ] epoch 19 [ 1200 / 3903 ]  train reconstruction loss 0.10844 |  train commit loss 0.04789 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.78
[ utils/training ] epoch 19 [ 1300 / 3903 ]  train reconstruction loss 0.10880 |  train commit loss 0.04826 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.74
[ utils/training ] epoch 19 [ 1400 / 3903 ]  train reconstruction loss 0.11164 |  train commit loss 0.04735 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.74
[ utils/training ] epoch 19 [ 1500 / 3903 ]  train reconstruction loss 0.11037 |  train commit loss 0.04784 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.71
[ utils/training ] epoch 19 [ 1600 / 3903 ]  train reconstruction loss 0.11447 |  train commit loss 0.04784 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.70
[ utils/training ] epoch 19 [ 1700 / 3903 ]  train reconstruction loss 0.10852 |  train commit loss 0.04581 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.74
[ utils/training ] epoch 19 [ 1800 / 3903 ]  train reconstruction loss 0.10773 |  train commit loss 0.04701 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.75
[ utils/training ] epoch 19 [ 1900 / 3903 ]  train reconstruction loss 0.11092 |  train commit loss 0.04753 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.71
[ utils/training ] epoch 19 [ 2000 / 3903 ]  train reconstruction loss 0.10708 |  train commit loss 0.04723 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.70
[ utils/training ] epoch 19 [ 2100 / 3903 ]  train reconstruction loss 0.10720 |  train commit loss 0.04740 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.67
[ utils/training ] epoch 19 [ 2200 / 3903 ]  train reconstruction loss 0.11374 |  train commit loss 0.04913 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.67
[ utils/training ] epoch 19 [ 2300 / 3903 ]  train reconstruction loss 0.10348 |  train commit loss 0.04612 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.72
[ utils/training ] epoch 19 [ 2400 / 3903 ]  train reconstruction loss 0.11112 |  train commit loss 0.04658 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.71
[ utils/training ] epoch 19 [ 2500 / 3903 ]  train reconstruction loss 0.10543 |  train commit loss 0.04546 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.75
[ utils/training ] epoch 19 [ 2600 / 3903 ]  train reconstruction loss 0.11089 |  train commit loss 0.04845 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.74
[ utils/training ] epoch 19 [ 2700 / 3903 ]  train reconstruction loss 0.10561 |  train commit loss 0.04795 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.70
[ utils/training ] epoch 19 [ 2800 / 3903 ]  train reconstruction loss 0.11377 |  train commit loss 0.04703 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.67
[ utils/training ] epoch 19 [ 2900 / 3903 ]  train reconstruction loss 0.11485 |  train commit loss 0.05012 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.74
[ utils/training ] epoch 19 [ 3000 / 3903 ]  train reconstruction loss 0.10946 |  train commit loss 0.04719 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.74
[ utils/training ] epoch 19 [ 3100 / 3903 ]  train reconstruction loss 0.10840 |  train commit loss 0.04810 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.72
[ utils/training ] epoch 19 [ 3200 / 3903 ]  train reconstruction loss 0.10592 |  train commit loss 0.04733 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.75
[ utils/training ] epoch 19 [ 3300 / 3903 ]  train reconstruction loss 0.11115 |  train commit loss 0.04920 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.73
[ utils/training ] epoch 19 [ 3400 / 3903 ]  train reconstruction loss 0.10193 |  train commit loss 0.04519 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.69
[ utils/training ] epoch 19 [ 3500 / 3903 ]  train reconstruction loss 0.10702 |  train commit loss 0.04699 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.67
[ utils/training ] epoch 19 [ 3600 / 3903 ]  train reconstruction loss 0.10742 |  train commit loss 0.04823 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.69
[ utils/training ] epoch 19 [ 3700 / 3903 ]  train reconstruction loss 0.11257 |  train commit loss 0.04770 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.75
[ utils/training ] epoch 19 [ 3800 / 3903 ]  train reconstruction loss 0.10622 |  train commit loss 0.04475 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.70
[ utils/training ] epoch 19 [ 3900 / 3903 ]  train reconstruction loss 0.10983 |  train commit loss 0.04838 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.71
Saving model to /home/v-linjiexu/logs/halfcheetah-medium-expert-v2/random_name/state_16.pt
Epoch: 20 / 25 | halfcheetah-medium-expert-v2 | random_name
[ utils/training ] epoch 20 [    0 / 3903 ]  train reconstruction loss 0.10889 |  train commit loss 0.04703 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 0.17
[ utils/training ] epoch 20 [  100 / 3903 ]  train reconstruction loss 0.10901 |  train commit loss 0.04622 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.69
[ utils/training ] epoch 20 [  200 / 3903 ]  train reconstruction loss 0.10766 |  train commit loss 0.04829 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.75
[ utils/training ] epoch 20 [  300 / 3903 ]  train reconstruction loss 0.10663 |  train commit loss 0.04561 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.69
[ utils/training ] epoch 20 [  400 / 3903 ]  train reconstruction loss 0.10268 |  train commit loss 0.04570 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.72
[ utils/training ] epoch 20 [  500 / 3903 ]  train reconstruction loss 0.10997 |  train commit loss 0.04729 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.78
[ utils/training ] epoch 20 [  600 / 3903 ]  train reconstruction loss 0.10675 |  train commit loss 0.04629 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.70
[ utils/training ] epoch 20 [  700 / 3903 ]  train reconstruction loss 0.11369 |  train commit loss 0.04874 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.70
[ utils/training ] epoch 20 [  800 / 3903 ]  train reconstruction loss 0.10801 |  train commit loss 0.04774 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.74
[ utils/training ] epoch 20 [  900 / 3903 ]  train reconstruction loss 0.10896 |  train commit loss 0.04707 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.74
[ utils/training ] epoch 20 [ 1000 / 3903 ]  train reconstruction loss 0.10773 |  train commit loss 0.04671 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.69
[ utils/training ] epoch 20 [ 1100 / 3903 ]  train reconstruction loss 0.11105 |  train commit loss 0.04861 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.68
[ utils/training ] epoch 20 [ 1200 / 3903 ]  train reconstruction loss 0.10794 |  train commit loss 0.04676 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.69
[ utils/training ] epoch 20 [ 1300 / 3903 ]  train reconstruction loss 0.11291 |  train commit loss 0.04898 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.70
[ utils/training ] epoch 20 [ 1400 / 3903 ]  train reconstruction loss 0.10583 |  train commit loss 0.04545 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.69
[ utils/training ] epoch 20 [ 1500 / 3903 ]  train reconstruction loss 0.11396 |  train commit loss 0.04748 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.66
[ utils/training ] epoch 20 [ 1600 / 3903 ]  train reconstruction loss 0.11054 |  train commit loss 0.04673 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.71
[ utils/training ] epoch 20 [ 1700 / 3903 ]  train reconstruction loss 0.10886 |  train commit loss 0.04749 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.70
[ utils/training ] epoch 20 [ 1800 / 3903 ]  train reconstruction loss 0.11033 |  train commit loss 0.04560 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.72
[ utils/training ] epoch 20 [ 1900 / 3903 ]  train reconstruction loss 0.10801 |  train commit loss 0.04600 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.69
[ utils/training ] epoch 20 [ 2000 / 3903 ]  train reconstruction loss 0.10258 |  train commit loss 0.04435 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.72
[ utils/training ] epoch 20 [ 2100 / 3903 ]  train reconstruction loss 0.10627 |  train commit loss 0.04592 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.69
[ utils/training ] epoch 20 [ 2200 / 3903 ]  train reconstruction loss 0.10504 |  train commit loss 0.04402 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.73
[ utils/training ] epoch 20 [ 2300 / 3903 ]  train reconstruction loss 0.10705 |  train commit loss 0.04756 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.68
[ utils/training ] epoch 20 [ 2400 / 3903 ]  train reconstruction loss 0.11202 |  train commit loss 0.04928 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.75
[ utils/training ] epoch 20 [ 2500 / 3903 ]  train reconstruction loss 0.10329 |  train commit loss 0.04571 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 15.24
[ utils/training ] epoch 20 [ 2600 / 3903 ]  train reconstruction loss 0.10774 |  train commit loss 0.04699 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.69
[ utils/training ] epoch 20 [ 2700 / 3903 ]  train reconstruction loss 0.10535 |  train commit loss 0.04695 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.67
[ utils/training ] epoch 20 [ 2800 / 3903 ]  train reconstruction loss 0.10747 |  train commit loss 0.04681 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.69
[ utils/training ] epoch 20 [ 2900 / 3903 ]  train reconstruction loss 0.10595 |  train commit loss 0.04725 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.69
[ utils/training ] epoch 20 [ 3000 / 3903 ]  train reconstruction loss 0.10886 |  train commit loss 0.04756 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.68
[ utils/training ] epoch 20 [ 3100 / 3903 ]  train reconstruction loss 0.10871 |  train commit loss 0.04757 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.69
[ utils/training ] epoch 20 [ 3200 / 3903 ]  train reconstruction loss 0.10238 |  train commit loss 0.04428 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.67
[ utils/training ] epoch 20 [ 3300 / 3903 ]  train reconstruction loss 0.10887 |  train commit loss 0.04553 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.71
[ utils/training ] epoch 20 [ 3400 / 3903 ]  train reconstruction loss 0.10613 |  train commit loss 0.04485 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.70
[ utils/training ] epoch 20 [ 3500 / 3903 ]  train reconstruction loss 0.10570 |  train commit loss 0.04620 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.76
[ utils/training ] epoch 20 [ 3600 / 3903 ]  train reconstruction loss 0.10601 |  train commit loss 0.04637 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.75
[ utils/training ] epoch 20 [ 3700 / 3903 ]  train reconstruction loss 0.10713 |  train commit loss 0.04520 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.86
[ utils/training ] epoch 20 [ 3800 / 3903 ]  train reconstruction loss 0.10804 |  train commit loss 0.04731 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.80
[ utils/training ] epoch 20 [ 3900 / 3903 ]  train reconstruction loss 0.10494 |  train commit loss 0.04453 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.84
Saving model to /home/v-linjiexu/logs/halfcheetah-medium-expert-v2/random_name/state_16.pt
Epoch: 21 / 25 | halfcheetah-medium-expert-v2 | random_name
[ utils/training ] epoch 21 [    0 / 3903 ]  train reconstruction loss 0.11301 |  train commit loss 0.04780 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 0.17
[ utils/training ] epoch 21 [  100 / 3903 ]  train reconstruction loss 0.10920 |  train commit loss 0.04762 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.80
[ utils/training ] epoch 21 [  200 / 3903 ]  train reconstruction loss 0.11100 |  train commit loss 0.04875 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 15.31
[ utils/training ] epoch 21 [  300 / 3903 ]  train reconstruction loss 0.11088 |  train commit loss 0.04685 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 15.57
[ utils/training ] epoch 21 [  400 / 3903 ]  train reconstruction loss 0.10519 |  train commit loss 0.04623 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 15.48
[ utils/training ] epoch 21 [  500 / 3903 ]  train reconstruction loss 0.10443 |  train commit loss 0.04477 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 15.51
[ utils/training ] epoch 21 [  600 / 3903 ]  train reconstruction loss 0.10846 |  train commit loss 0.04693 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 15.43
[ utils/training ] epoch 21 [  700 / 3903 ]  train reconstruction loss 0.11071 |  train commit loss 0.04844 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 15.36
[ utils/training ] epoch 21 [  800 / 3903 ]  train reconstruction loss 0.10593 |  train commit loss 0.04767 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 15.61
[ utils/training ] epoch 21 [  900 / 3903 ]  train reconstruction loss 0.10853 |  train commit loss 0.04655 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 15.49
[ utils/training ] epoch 21 [ 1000 / 3903 ]  train reconstruction loss 0.10934 |  train commit loss 0.04537 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 15.44
[ utils/training ] epoch 21 [ 1100 / 3903 ]  train reconstruction loss 0.11110 |  train commit loss 0.04710 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.99
[ utils/training ] epoch 21 [ 1200 / 3903 ]  train reconstruction loss 0.10762 |  train commit loss 0.04782 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.71
[ utils/training ] epoch 21 [ 1300 / 3903 ]  train reconstruction loss 0.11179 |  train commit loss 0.04680 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.67
[ utils/training ] epoch 21 [ 1400 / 3903 ]  train reconstruction loss 0.10784 |  train commit loss 0.04619 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.72
[ utils/training ] epoch 21 [ 1500 / 3903 ]  train reconstruction loss 0.10578 |  train commit loss 0.04487 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.72
[ utils/training ] epoch 21 [ 1600 / 3903 ]  train reconstruction loss 0.11104 |  train commit loss 0.04647 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.76
[ utils/training ] epoch 21 [ 1700 / 3903 ]  train reconstruction loss 0.10621 |  train commit loss 0.04554 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.72
[ utils/training ] epoch 21 [ 1800 / 3903 ]  train reconstruction loss 0.10322 |  train commit loss 0.04486 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.70
[ utils/training ] epoch 21 [ 1900 / 3903 ]  train reconstruction loss 0.10658 |  train commit loss 0.04651 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.72
[ utils/training ] epoch 21 [ 2000 / 3903 ]  train reconstruction loss 0.11046 |  train commit loss 0.04558 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.73
[ utils/training ] epoch 21 [ 2100 / 3903 ]  train reconstruction loss 0.11139 |  train commit loss 0.04795 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.73
[ utils/training ] epoch 21 [ 2200 / 3903 ]  train reconstruction loss 0.11424 |  train commit loss 0.04874 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.66
[ utils/training ] epoch 21 [ 2300 / 3903 ]  train reconstruction loss 0.10429 |  train commit loss 0.04547 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.69
[ utils/training ] epoch 21 [ 2400 / 3903 ]  train reconstruction loss 0.10547 |  train commit loss 0.04589 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.68
[ utils/training ] epoch 21 [ 2500 / 3903 ]  train reconstruction loss 0.10645 |  train commit loss 0.04562 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.70
[ utils/training ] epoch 21 [ 2600 / 3903 ]  train reconstruction loss 0.10391 |  train commit loss 0.04562 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.70
[ utils/training ] epoch 21 [ 2700 / 3903 ]  train reconstruction loss 0.10609 |  train commit loss 0.04607 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.68
[ utils/training ] epoch 21 [ 2800 / 3903 ]  train reconstruction loss 0.10613 |  train commit loss 0.04644 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.75
[ utils/training ] epoch 21 [ 2900 / 3903 ]  train reconstruction loss 0.10875 |  train commit loss 0.04789 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.76
[ utils/training ] epoch 21 [ 3000 / 3903 ]  train reconstruction loss 0.10907 |  train commit loss 0.04778 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.73
[ utils/training ] epoch 21 [ 3100 / 3903 ]  train reconstruction loss 0.11022 |  train commit loss 0.04723 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.70
[ utils/training ] epoch 21 [ 3200 / 3903 ]  train reconstruction loss 0.10829 |  train commit loss 0.04772 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.78
[ utils/training ] epoch 21 [ 3300 / 3903 ]  train reconstruction loss 0.10556 |  train commit loss 0.04525 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.72
[ utils/training ] epoch 21 [ 3400 / 3903 ]  train reconstruction loss 0.10986 |  train commit loss 0.04619 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.73
[ utils/training ] epoch 21 [ 3500 / 3903 ]  train reconstruction loss 0.11159 |  train commit loss 0.04782 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.67
[ utils/training ] epoch 21 [ 3600 / 3903 ]  train reconstruction loss 0.10923 |  train commit loss 0.04659 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.80
[ utils/training ] epoch 21 [ 3700 / 3903 ]  train reconstruction loss 0.11300 |  train commit loss 0.04666 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.72
[ utils/training ] epoch 21 [ 3800 / 3903 ]  train reconstruction loss 0.10622 |  train commit loss 0.04832 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.75
[ utils/training ] epoch 21 [ 3900 / 3903 ]  train reconstruction loss 0.10686 |  train commit loss 0.04585 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.76
Saving model to /home/v-linjiexu/logs/halfcheetah-medium-expert-v2/random_name/state_16.pt
Epoch: 22 / 25 | halfcheetah-medium-expert-v2 | random_name
[ utils/training ] epoch 22 [    0 / 3903 ]  train reconstruction loss 0.10545 |  train commit loss 0.04605 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 0.17
[ utils/training ] epoch 22 [  100 / 3903 ]  train reconstruction loss 0.11128 |  train commit loss 0.04739 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.84
[ utils/training ] epoch 22 [  200 / 3903 ]  train reconstruction loss 0.11121 |  train commit loss 0.04945 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.68
[ utils/training ] epoch 22 [  300 / 3903 ]  train reconstruction loss 0.10987 |  train commit loss 0.04906 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.73
[ utils/training ] epoch 22 [  400 / 3903 ]  train reconstruction loss 0.10923 |  train commit loss 0.04528 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.72
[ utils/training ] epoch 22 [  500 / 3903 ]  train reconstruction loss 0.11220 |  train commit loss 0.04735 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.76
[ utils/training ] epoch 22 [  600 / 3903 ]  train reconstruction loss 0.10457 |  train commit loss 0.04594 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.71
[ utils/training ] epoch 22 [  700 / 3903 ]  train reconstruction loss 0.10918 |  train commit loss 0.04637 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.70
[ utils/training ] epoch 22 [  800 / 3903 ]  train reconstruction loss 0.10789 |  train commit loss 0.04632 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.75
[ utils/training ] epoch 22 [  900 / 3903 ]  train reconstruction loss 0.10492 |  train commit loss 0.04615 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.76
[ utils/training ] epoch 22 [ 1000 / 3903 ]  train reconstruction loss 0.10653 |  train commit loss 0.04579 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.76
[ utils/training ] epoch 22 [ 1100 / 3903 ]  train reconstruction loss 0.11567 |  train commit loss 0.04701 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.72
[ utils/training ] epoch 22 [ 1200 / 3903 ]  train reconstruction loss 0.10665 |  train commit loss 0.04628 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.73
[ utils/training ] epoch 22 [ 1300 / 3903 ]  train reconstruction loss 0.10635 |  train commit loss 0.04529 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.73
[ utils/training ] epoch 22 [ 1400 / 3903 ]  train reconstruction loss 0.10651 |  train commit loss 0.04452 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.75
[ utils/training ] epoch 22 [ 1500 / 3903 ]  train reconstruction loss 0.10930 |  train commit loss 0.04544 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.68
[ utils/training ] epoch 22 [ 1600 / 3903 ]  train reconstruction loss 0.11037 |  train commit loss 0.04684 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.74
[ utils/training ] epoch 22 [ 1700 / 3903 ]  train reconstruction loss 0.10570 |  train commit loss 0.04672 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.76
[ utils/training ] epoch 22 [ 1800 / 3903 ]  train reconstruction loss 0.10680 |  train commit loss 0.04679 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.74
[ utils/training ] epoch 22 [ 1900 / 3903 ]  train reconstruction loss 0.10239 |  train commit loss 0.04362 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.74
[ utils/training ] epoch 22 [ 2000 / 3903 ]  train reconstruction loss 0.11027 |  train commit loss 0.04807 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.69
[ utils/training ] epoch 22 [ 2100 / 3903 ]  train reconstruction loss 0.10523 |  train commit loss 0.04524 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.76
[ utils/training ] epoch 22 [ 2200 / 3903 ]  train reconstruction loss 0.10776 |  train commit loss 0.04725 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.74
[ utils/training ] epoch 22 [ 2300 / 3903 ]  train reconstruction loss 0.10812 |  train commit loss 0.04814 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.77
[ utils/training ] epoch 22 [ 2400 / 3903 ]  train reconstruction loss 0.10948 |  train commit loss 0.04633 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.69
[ utils/training ] epoch 22 [ 2500 / 3903 ]  train reconstruction loss 0.11131 |  train commit loss 0.04873 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.75
[ utils/training ] epoch 22 [ 2600 / 3903 ]  train reconstruction loss 0.11045 |  train commit loss 0.04845 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.71
[ utils/training ] epoch 22 [ 2700 / 3903 ]  train reconstruction loss 0.10385 |  train commit loss 0.04480 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.78
[ utils/training ] epoch 22 [ 2800 / 3903 ]  train reconstruction loss 0.10926 |  train commit loss 0.04622 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.73
[ utils/training ] epoch 22 [ 2900 / 3903 ]  train reconstruction loss 0.11116 |  train commit loss 0.04827 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.72
[ utils/training ] epoch 22 [ 3000 / 3903 ]  train reconstruction loss 0.10514 |  train commit loss 0.04647 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.77
[ utils/training ] epoch 22 [ 3100 / 3903 ]  train reconstruction loss 0.11083 |  train commit loss 0.04661 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.72
[ utils/training ] epoch 22 [ 3200 / 3903 ]  train reconstruction loss 0.11177 |  train commit loss 0.04911 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.72
[ utils/training ] epoch 22 [ 3300 / 3903 ]  train reconstruction loss 0.10745 |  train commit loss 0.04706 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.69
[ utils/training ] epoch 22 [ 3400 / 3903 ]  train reconstruction loss 0.10794 |  train commit loss 0.04605 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.73
[ utils/training ] epoch 22 [ 3500 / 3903 ]  train reconstruction loss 0.11139 |  train commit loss 0.04738 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.68
[ utils/training ] epoch 22 [ 3600 / 3903 ]  train reconstruction loss 0.10637 |  train commit loss 0.04489 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.80
[ utils/training ] epoch 22 [ 3700 / 3903 ]  train reconstruction loss 0.10369 |  train commit loss 0.04550 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.73
[ utils/training ] epoch 22 [ 3800 / 3903 ]  train reconstruction loss 0.10612 |  train commit loss 0.04622 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.69
[ utils/training ] epoch 22 [ 3900 / 3903 ]  train reconstruction loss 0.10808 |  train commit loss 0.04716 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.69
Saving model to /home/v-linjiexu/logs/halfcheetah-medium-expert-v2/random_name/state_16.pt
Epoch: 23 / 25 | halfcheetah-medium-expert-v2 | random_name
[ utils/training ] epoch 23 [    0 / 3903 ]  train reconstruction loss 0.10663 |  train commit loss 0.04574 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 0.16
[ utils/training ] epoch 23 [  100 / 3903 ]  train reconstruction loss 0.10662 |  train commit loss 0.04631 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.72
[ utils/training ] epoch 23 [  200 / 3903 ]  train reconstruction loss 0.10969 |  train commit loss 0.04837 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.73
[ utils/training ] epoch 23 [  300 / 3903 ]  train reconstruction loss 0.10540 |  train commit loss 0.04489 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.72
[ utils/training ] epoch 23 [  400 / 3903 ]  train reconstruction loss 0.10871 |  train commit loss 0.04729 | | lr 2.000e-04 | lr_mult: 0.1000 | t: 14.74
